task_id,study,cell_id,job_type,scenario_code,n,p,main_k,separation,main_structure,main_distribution,main_weights,residual_total,minority_ratio,q,minority_shape,minority_sd,minority_proximity,noise_type,k_fit,alpha_fit,restr_fact,auto_macro,nstart,null_reps,nstart_values,null_reps_values,rep_start,rep_end,method_set,factor_changed
832,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,311,320,core,full_factorial
833,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,321,330,core,full_factorial
834,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,331,340,core,full_factorial
835,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,341,350,core,full_factorial
836,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,351,360,core,full_factorial
837,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,361,370,core,full_factorial
838,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,371,380,core,full_factorial
839,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,381,390,core,full_factorial
840,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,391,400,core,full_factorial
841,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,401,410,core,full_factorial
842,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,411,420,core,full_factorial
843,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,421,430,core,full_factorial
844,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,431,440,core,full_factorial
845,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,441,450,core,full_factorial
846,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,451,460,core,full_factorial
847,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,461,470,core,full_factorial
848,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,471,480,core,full_factorial
849,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,481,490,core,full_factorial
850,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,491,500,core,full_factorial
851,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,501,510,core,full_factorial
852,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,511,520,core,full_factorial
853,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,521,530,core,full_factorial
854,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,531,540,core,full_factorial
855,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,541,550,core,full_factorial
856,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,551,560,core,full_factorial
857,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,561,570,core,full_factorial
858,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,571,580,core,full_factorial
859,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,581,590,core,full_factorial
860,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,591,600,core,full_factorial
861,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,601,610,core,full_factorial
862,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,611,620,core,full_factorial
863,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,621,630,core,full_factorial
864,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,631,640,core,full_factorial
865,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,641,650,core,full_factorial
866,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,651,660,core,full_factorial
867,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,661,670,core,full_factorial
868,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,671,680,core,full_factorial
869,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,681,690,core,full_factorial
870,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,691,700,core,full_factorial
871,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,701,710,core,full_factorial
872,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,711,720,core,full_factorial
873,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,721,730,core,full_factorial
874,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,731,740,core,full_factorial
875,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,741,750,core,full_factorial
876,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,751,760,core,full_factorial
877,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,761,770,core,full_factorial
878,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,771,780,core,full_factorial
879,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,781,790,core,full_factorial
880,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,791,800,core,full_factorial
881,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,801,810,core,full_factorial
882,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,811,820,core,full_factorial
883,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,821,830,core,full_factorial
884,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,831,840,core,full_factorial
885,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,841,850,core,full_factorial
886,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,851,860,core,full_factorial
887,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,861,870,core,full_factorial
888,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,871,880,core,full_factorial
889,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,881,890,core,full_factorial
890,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,891,900,core,full_factorial
891,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,901,910,core,full_factorial
892,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,911,920,core,full_factorial
893,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,921,930,core,full_factorial
894,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,931,940,core,full_factorial
895,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,941,950,core,full_factorial
896,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,951,960,core,full_factorial
897,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,961,970,core,full_factorial
898,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,971,980,core,full_factorial
899,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,981,990,core,full_factorial
900,architecture,9,main,N0,1000,2,2,6,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,991,1000,core,full_factorial
901,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
902,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
903,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
904,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
905,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
906,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
907,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
908,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
909,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
910,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
911,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
912,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
913,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
914,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
915,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
916,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
917,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
918,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
919,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
920,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
921,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
922,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
923,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
924,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
925,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
926,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
927,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
928,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
929,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
930,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
931,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,301,310,core,full_factorial
932,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,311,320,core,full_factorial
933,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,321,330,core,full_factorial
934,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,331,340,core,full_factorial
935,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,341,350,core,full_factorial
936,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,351,360,core,full_factorial
937,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,361,370,core,full_factorial
938,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,371,380,core,full_factorial
939,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,381,390,core,full_factorial
940,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,391,400,core,full_factorial
941,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,401,410,core,full_factorial
942,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,411,420,core,full_factorial
943,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,421,430,core,full_factorial
944,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,431,440,core,full_factorial
945,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,441,450,core,full_factorial
946,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,451,460,core,full_factorial
947,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,461,470,core,full_factorial
948,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,471,480,core,full_factorial
949,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,481,490,core,full_factorial
950,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,491,500,core,full_factorial
951,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,501,510,core,full_factorial
952,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,511,520,core,full_factorial
953,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,521,530,core,full_factorial
954,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,531,540,core,full_factorial
955,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,541,550,core,full_factorial
956,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,551,560,core,full_factorial
957,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,561,570,core,full_factorial
958,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,571,580,core,full_factorial
959,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,581,590,core,full_factorial
960,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,591,600,core,full_factorial
961,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,601,610,core,full_factorial
962,architecture,10,main,N0,1000,2,2,10,spherical,normal,balanced,0.1,0.0,0,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,611,620,core,full_factorial
